date,open,high,low,close,I31000150F,I31000160F,I31000170F,I31000300F,I31000330F,turnover,I310006300,I310006400,I310001200,I310020032,I310020132,I310020232,I310020332,I310020432,I310020532,I310020632,I310020732,I310020832,net_priv_fund,I310021032,I310021132,I310021232,net_foreign,I310024132,gap,priv_fund_ratio,factor_rank,position,strategy_ret,strategy_net,equity
2024-11-15,2229.19,2299.18,2181.04,2252.74,0.83,-8.91,-10.76,2277.72,2376.46,17860786197080,1235087568,1137260025,28.7674366749837,114038,42230,9980,8176,-30183,-2886,110748,44874,-161586,8859,-6185,2674,116712,-24026,-40992,-0.0022558107267380547,4.899135262531873e-10,0.7333333333333333,0.0,-0.0,-0.0,1.0128007152455913
2024-11-18,2269.5,2340.39,2234.92,2299.37,2.07,-5.4,-10.85,2266.52,2369.35,17139101831892,1219457449,1148764435,28.8961720996011,-85289,-82059,-8570,5107,-3110,-18978,24392,15730,145762,-80280,4078,-76203,-161491,-2072,-40992,0.007439828830668528,-4.462494490271166e-09,0.7166666666666667,0.0,0.0,0.0,1.0128007152455913
2024-11-19,2292.38,2341.48,2259.82,2295.99,-0.15,-5.54,-10.13,2265.12,2363.97,15668784683382,1188485060,1142895607,28.8054960294475,495035,169881,14123,14934,-12961,3277,326432,33994,-180134,-348612,-283,-348895,146140,-20650,-40992,-0.003039963120332866,-2.013505325738901e-08,0.5666666666666667,0.0,-0.0,-0.0,1.0128007152455913
2024-11-20,2299.21,2343.61,2259.58,2299.34,0.15,-5.4,-10.91,2276.33,2357.42,13291195431220,1153604775,1125941882,28.7165512099981,158457,-51725,10938,20731,-1933,3180,177950,103615,-37605,-223102,-1367,-224468,-66010,-683,-40992,0.0014024451326008628,-1.3487702027953507e-08,0.6333333333333333,0.0,0.0,0.0,1.0128007152455913
2024-11-21,2294.02,2345.98,2256.91,2300.42,0.05,-5.77,-10.54,2289.57,2352.19,15604741878793,1160033048,1127449650,28.7986125527913,305242,53936,-17593,12805,-3698,7230,290087,90768,-57337,-341317,2645,-338673,-33431,-37527,-40992,-0.0023137074116921217,-2.1449046247072024e-08,0.48333333333333334,0.0,-0.0,-0.0,1.0128007152455913
2024-11-22,2310.36,2355.32,2282.03,2313.46,0.57,-3.75,-10.06,2301.72,2347.72,15389503863153,1137296458,1130085410,28.8681911474822,381000,288042,-496,28201,3463,3833,93563,80822,-693385,233388,-1824,231564,612564,-35606,-40992,0.004320950087375372,1.513671850715792e-08,0.9166666666666666,0.0,0.0,0.0,1.0128007152455913
2024-11-25,2335.59,2383.2,2301.6,2349.4,1.55,-2.22,-8.45,2311.72,2343.6,19344291924985,1152694627,1147432583,28.8128532213996,566484,527350,20059,2027,-16542,10657,57555,74602,-646387,7574,-2272,5301,571786,-34623,-40992,0.009565758647221093,4.775625202015963e-10,0.7166666666666667,-1.0,-0.009565758647221093,-0.011065758647221093,1.0015933069729506
2024-11-26,2340.57,2382.31,2302.92,2341.23,-0.35,-2.56,-8.33,2320.77,2338.71,14897343943083,1147078455,1149271773,28.8605782480805,-220105,-241925,-3270,-74727,-2839,2041,77220,97892,391212,-270858,1860,-268998,-489103,23395,-40992,-0.0037584064016344286,-1.7246153187248674e-08,0.5666666666666667,0.0,-0.0,-0.0,1.0015933069729506
2024-11-27,2335.97,2376.68,2288.47,2322.0,-0.82,-3.36,-8.67,2325.3,2333.89,15345026510955,1193108408,1150621516,28.7136530568159,353888,203771,-15041,-68698,-2388,5910,210683,33694,-82466,-303223,-1893,-305117,48771,19652,-40992,-0.0022466822994751555,-1.8814816503730518e-08,0.5333333333333333,0.0,-0.0,-0.0,1.0015933069729506
2024-11-28,2320.88,2358.27,2283.44,2318.5,-0.15,-4.66,-8.89,2328.92,2330.35,13672902397448,1181627286,1150115010,28.4813910809587,357800,295833,-3343,-22929,3450,-17522,105860,77746,128636,-566004,1821,-564182,-206383,-3548,-40992,-0.00048234280792415626,-3.5982880013078937e-08,0.23333333333333334,0.0,-0.0,-0.0,1.0015933069729506
2024-11-29,2313.67,2335.22,2246.05,2274.83,-1.88,-6.73,-9.42,2321.19,2325.56,14805799932660,1178563509,1161020133,28.5033747952071,59624,97275,1437,-33171,-4567,14257,8650,87407,663698,-815191,4462,-810729,-751105,-24258,-40992,-0.0020832434763855628,-5.221207913633499e-08,0.16666666666666666,0.0,-0.0,-0.0,1.0015933069729506
2024-12-02,2294.92,2327.17,2242.35,2270.8,-0.18,-4.21,-10.25,2305.47,2318.14,13460646074272,1131221741,1161111177,28.5000184184125,461989,468160,-12733,-5040,1007,22408,3617,64247,-537495,11088,171,11259,473248,-15431,-40992,0.008831429161739623,7.680615102661061e-10,0.7333333333333333,0.0,0.0,0.0,1.0015933069729506
2024-12-03,2282.14,2346.65,2261.02,2315.81,1.98,-2.31,-7.63,2300.39,2313.61,14811668736621,1108374020,1163825789,28.5364554253321,255440,206467,1478,10356,2411,6762,3394,-2069,-1043219,791140,-1293,789847,1045289,24572,-40992,0.004993834771886424,5.4867088395254544e-08,1.0,0.0,0.0,0.0,1.0015933069729506
2024-12-04,2264.62,2324.03,2226.71,2279.88,-1.55,-5.76,-5.85,2291.96,2307.74,19072608501642,1143548307,1164010108,28.5306778545232,26375,24420,-22589,-76957,-13357,-3134,111539,56772,315250,-397085,-1312,-398397,-372022,6453,-40992,-0.022104576800342023,-2.6184780576931453e-08,0.4,-1.0,0.022104576800342023,0.02060457680034202,1.0222307131891832
2024-12-05,2281.1,2323.4,2229.71,2259.84,-0.88,-6.09,-6.36,2280.23,2301.09,14993232856666,1161281040,1168501768,28.4909777895063,88931,-14961,-5848,-50880,-7282,-972,181368,79811,154995,-324586,850,-323736,-234804,-12496,-40992,0.0005351158832920153,-2.1037681783613493e-08,0.4666666666666667,0.0,0.0,0.0,1.0222307131891832
2024-12-06,2264.65,2301.89,2188.61,2244.03,-0.7,-6.39,-5.78,2274.07,2293.67,16965062923112,1212528859,1190869098,28.5309887832783,959396,620250,60,-7111,-11388,22314,345241,29783,-750936,-237387,-858,-238245,721152,-9971,-40992,0.002128469272160837,-1.496704690661229e-08,0.5833333333333334,0.0,0.0,0.0,1.0222307131891832
2024-12-09,2209.57,2247.55,2152.62,2175.61,-3.05,-9.06,-8.41,2255.03,2284.69,16003580189714,1290267605,1198410356,28.7700720116185,788316,644854,-12517,-62319,-11875,15994,217684,91825,-1203931,320295,3496,323791,1112107,-3506,-40992,-0.015356300940718276,1.956689394961398e-08,0.95,0.0,-0.0,-0.0,1.0222307131891832
2024-12-10,2197.41,2264.38,2175.71,2238.23,2.88,-6.45,-5.22,2239.52,2281.45,16233544895054,1362431117,1201592163,28.5581623983401,575165,393653,4782,45292,-1216,31408,22413,59815,-831637,199653,-2996,196655,771822,78834,-40992,0.010020178248858815,1.1988574817952371e-08,0.85,-1.0,-0.010020178248858815,-0.011520178248858814,1.0104544331617857
2024-12-11,2232.96,2291.33,2210.49,2265.52,1.22,-3.81,-3.49,2236.65,2282.56,13326224801115,1336246854,1206627086,28.494823673494,153116,122169,5408,13865,653,19572,-14042,77100,-19516,-207127,-3573,-210701,-57584,5492,-40992,-0.0023545390777533954,-1.3359301019827874e-08,0.5833333333333334,0.0,-0.0,-0.0,1.0104544331617857
2024-12-12,2281.64,2335.4,2245.4,2298.47,1.45,-0.2,-4.48,2244.37,2285.77,19701460015082,1416478190,1229854891,28.532844662915,77560,-631240,97498,167082,6523,34668,401895,108540,-126948,-54663,-4487,-59151,18409,1135,-40992,0.0071153642430876315,-3.3237920796099425e-09,0.65,0.0,0.0,0.0,1.0104544331617857
2024-12-13,2295.0,2341.3,2266.07,2313.27,0.64,3.12,-3.91,2258.22,2288.8,14977997036301,1400960037,1232337216,28.4498415104811,158599,-149973,28793,-13345,8599,29352,274768,110256,-111560,-156836,-458,-157296,1304,-19595,-40992,-0.0015096999308234608,-9.772589343903108e-09,0.5833333333333334,0.0,-0.0,-0.0,1.0104544331617857
2024-12-16,2331.52,2361.14,2284.43,2311.02,-0.1,2.59,-4,2285.3,2289.38,14128506770272,1398092336,1243069077,28.3780500628657,-31819,-137236,-19484,-41893,1765,9233,148209,38148,504187,-513736,3221,-510515,-542334,7587,-40992,0.007889264979876971,-3.2777265396041826e-08,0.18333333333333332,0.0,0.0,0.0,1.0104544331617857
2024-12-17,2307.58,2336.94,2257.43,2284.4,-1.15,1.41,-5.11,2294.54,2288.8,15845546336117,1409639589,1256880795,28.3380519113408,140604,19964,6263,-20558,-11909,6861,141826,55633,547104,-744372,1032,-743341,-602737,-1841,-40992,-0.0014885202205087167,-4.772855411681335e-08,0.08333333333333333,0.0,-0.0,-0.0,1.0104544331617857
2024-12-18,2287.49,2337.69,2263.98,2310.2,1.13,0.47,-4.04,2303.47,2289.35,13333788123138,1379971860,1263218857,28.4353947234775,139867,127848,-1839,-22012,-38208,9841,95585,-74981,-481818,417134,-202,416933,556799,-31350,-40992,0.0013526527753456885,2.674371398900656e-08,0.95,1.0,0.0013526527753456885,-0.00014734722465431158,1.0103055455054197
2024-12-19,2253.7,2298.68,2229.79,2261.66,-2.1,-1.5,-6.14,2296.11,2287.41,13797805700957,1292744118,1263032658,28.3442747133442,-592312,-585776,-6200,-60278,-27953,101,148903,119300,888602,-419971,4381,-415591,-1007902,-61110,-40992,-0.024456756990736735,-2.9130810880864734e-08,0.23333333333333334,-1.0,0.024456756990736735,0.022956756990736734,1.0334988843999813
2024-12-20,2254.24,2278.34,2199.73,2229.36,-1.43,-3.04,-8.01,2279.33,2283.2,15021891284151,1297761433,1272453459,28.3461549540423,-110305,-189697,-10718,-39149,-25170,-2452,189768,85925,849976,-826414,819,-825595,-935900,-32885,-40992,-0.00328077606713656,-5.7288382527404554e-08,0.05,0.0,-0.0,-0.0,1.0334988843999813
2024-12-23,2246.05,2291.97,2218.72,2262.25,1.48,-2.21,-7.03,2269.57,2278.85,12199848119900,1228221835,1261950879,28.2878945034874,540780,462356,-8654,-28562,-4024,11165,87929,94793,-916435,280896,-33,280862,821642,20570,-40992,0.007486453511321659,2.000715693352741e-08,0.95,1.0,0.007486453511321659,0.00598645351132166,1.0396858774254445
2024-12-24,2270.96,2301.18,2236.59,2265.38,0.14,-2.08,-7.98,2265.77,2275.05,12194496137667,1134049692,1253623604,28.3601197722703,132189,198790,23259,-72671,-3555,15016,5838,64250,-191691,-5243,493,-4749,127440,-34487,-40992,0.003850149187755569,-3.939271986753514e-10,0.6666666666666666,-1.0,-0.003850149187755569,-0.005350149187755569,1.034123402872816
2024-12-25,2270.96,2301.18,2236.59,2265.38,0.14,-2.08,-7.98,2265.77,2275.05,12194496137667,1134049692,1253623604,28.3601197722703,132189,198790,23259,-72671,-3555,15016,5838,64250,-191691,-5243,493,-4749,127440,-34487,-40992,0.0024631629130653252,-4.0078865924738904e-10,0.65,0.0,0.0,0.0,1.034123402872816
2024-12-26,2274.86,2297.88,2230.62,2252.69,-0.56,-3.78,-10.09,2254.27,2271.59,11681699894204,1088346238,1237028315,28.3240739539904,363958,349248,3246,8310,-1264,18350,15324,107583,-478041,7280,-778,6502,370460,-29254,-40992,0.0041847283899390025,5.751082569434602e-10,0.7,0.0,0.0,0.0,1.034123402872816
2024-12-27,2240.31,2275.61,2201.18,2231.12,-0.96,-3.91,-10.37,2248.16,2267.22,12218870520062,1062715057,1233304601,28.4339617849879,-242688,-292245,-13641,23122,-18801,-3685,95210,44457,382516,-188101,3816,-184284,-426973,-32648,-40992,-0.005495651865103547,-1.5548258569784112e-08,0.4666666666666667,0.0,-0.0,-0.0,1.034123402872816
2024-12-30,2222.03,2273.69,2200.38,2231.23,0,-1.92,-8.25,2248.53,2265.04,9878590547991,955317628,1216641989,28.272435287997,73533,-6952,11764,32911,-18161,2896,23153,85496,-297638,136600,2008,138608,212141,27922,-40992,-0.004074186955430318,1.174182025704425e-08,0.8333333333333334,0.0,-0.0,-0.0,1.034123402872816
2024-12-31,2222.03,2273.69,2200.38,2231.23,0,-1.92,-8.25,2248.53,2265.04,9878590547991,955317628,1216641989,28.272435287997,73533,-6952,11764,32911,-18161,2896,23153,85496,-297638,136600,2008,138608,212141,27922,-40992,-0.00412328625914846,1.2228693181795286e-08,0.85,0.0,-0.0,-0.0,1.034123402872816
2025-01-01,2222.03,2273.69,2200.38,2231.23,0,-1.92,-8.25,2248.53,2265.04,9878590547991,955317628,1216641989,28.272435287997,73533,-6952,11764,32911,-18161,2896,23153,85496,-297638,136600,2008,138608,212141,27922,-40992,-0.00412328625914846,1.2757688959342888e-08,0.85,0.0,-0.0,-0.0,1.034123402872816
2025-01-02,2227.31,2273.31,2194.23,2234.65,0.15,-1.59,-7.14,2243.01,2263.23,12524853713355,953836208,1217604496,28.2498523750185,-236726,-313991,4628,34163,1027,-3311,24687,77450,527322,-366054,-1992,-368046,-604773,16070,-40992,-0.0017568784930285415,-3.365735504659198e-08,0.16666666666666666,0.0,-0.0,-0.0,1.034123402872816
2025-01-03,2232.98,2314.2,2216.63,2280.85,2.07,-1.51,-5.22,2246.11,2261.48,15915622520297,1000163367,1226570941,28.3022641663472,397939,289916,-304,39617,1097,1938,71546,93885,-928125,440149,-3848,436301,834239,-5871,-40992,-0.0007473206094914518,3.789406307096984e-08,0.9833333333333333,0.0,-0.0,-0.0,1.034123402872816
2025-01-06,2288.56,2352.74,2263.04,2329.8,2.15,3.82,-3.57,2261.53,2263.98,15994712122185,1075119797,1219921187,28.4864308864855,52940,-85667,18000,36617,493,-3061,62119,105141,-368416,214156,-3820,210335,263276,24439,-40992,0.003380318740820324,1.668079881057666e-08,0.8833333333333333,-1.0,-0.003380318740820324,-0.004880318740820324,1.0290765510494548
2025-01-07,2349.49,2390.5,2305.58,2327.64,-0.09,3.73,-5.17,2280.83,2267.37,17147453638967,1158987932,1232731324,28.3698125860267,-110178,-218674,-11969,-8093,6075,-6940,89858,54989,-114680,180418,-10548,169868,59690,39566,-40992,0.008451369216241565,1.2623487839504837e-08,0.8166666666666667,0.0,0.0,0.0,1.0290765510494548
2025-01-08,2313.05,2382.16,2292.98,2350.9,1,4.76,-3.47,2304.77,2272.71,16870706531311,1276306446,1232586386,28.4207941886676,-18202,-171277,1588,18345,5057,375,124728,49981,-125715,94098,-162,93937,75735,2981,-40992,-0.00626815143235195,5.997067159515653e-09,0.7333333333333333,0.0,-0.0,-0.0,1.0290765510494548
2025-01-09,2358.17,2399.48,2316.66,2355.1,0.18,8.25,-3.3,2328.86,2281.69,18614267839561,1342539384,1230672441,28.4943760950051,-497472,-522653,23917,90579,9349,-2988,27443,80858,-301643,720484,-2228,718256,220784,-123118,-40992,0.003092432685354537,4.26106255223149e-08,0.9833333333333333,0.0,0.0,0.0,1.0290765510494548
2025-01-10,2356.58,2396.45,2319.62,2348.07,-0.3,4.91,-3.79,2342.3,2287.18,15787393971612,1351910453,1223940775,28.5119601672638,-504024,-568347,-26535,-67515,2236,-1703,262997,55193,563866,-118867,3831,-115035,-619059,-105157,-40992,0.0006284234215107716,-7.040671447292868e-09,0.5166666666666667,-1.0,-0.0006284234215107716,-0.0021284234215107715,1.0268862404156736
2025-01-13,2335.99,2367.9,2295.37,2318.11,-1.28,0.21,-4.97,2339.96,2289.81,14260605079915,1344776277,1222053543,28.400728917301,-27076,-142750,-12097,-22390,3798,-2690,269341,75584,822999,-877098,5590,-871507,-898582,-120288,-40992,-0.005144650713139038,-5.304145316938262e-08,0.03333333333333333,0.0,-0.0,-0.0,1.0268862404156736
2025-01-14,2325.74,2361.91,2296.35,2326.35,0.36,0.57,-5.54,2339.71,2291.2,14542316623982,1305244750,1204922964,28.2940805505405,5138,-27023,-15199,-7331,2332,-1312,71918,45369,142356,-191623,-1241,-192864,-187725,-18246,-40992,0.003291474520190868,-1.1965176766079064e-08,0.4666666666666667,1.0,0.003291474520190868,0.0017914745201908682,1.0287258809505127
2025-01-15,2339.0,2375.83,2301.59,2324.32,-0.09,0.48,-6.02,2334.39,2291.76,15408490460784,1310955471,1210085244,28.3692589642229,-252959,-191679,2194,-17135,3823,1530,46325,64816,295441,-106334,-965,-107298,-360258,-98017,-40992,0.00543770283921168,-6.763124415708542e-09,0.55,0.0,0.0,0.0,1.0287258809505127
2025-01-16,2356.9,2389.8,2329.15,2357.5,1.43,2.01,-3.7,2334.87,2294.08,15462707708941,1287348930,1202986589,28.4637064424253,117697,60898,-2781,-3631,5724,-2437,89601,-78986,-902294,866006,-2422,863584,981279,-29678,-40992,0.0140170028223308,5.738064053261073e-08,1.0,0.0,0.0,0.0,1.0287258809505127
2025-01-17,2350.74,2389.85,2319.03,2354.41,-0.13,3.06,-3.92,2336.14,2297.58,16668840211723,1286885213,1193252181,28.4338398031479,-66485,-131294,-12165,-36427,3697,-3332,175637,29948,335657,-298482,-637,-299120,-365605,-62601,-40992,-0.0028674443266172717,-1.9548757322634744e-08,0.2833333333333333,-1.0,0.0028674443266172717,0.0013674443266172716,1.0301326063200626
2025-01-20,2364.29,2395.97,2322.19,2348.69,-0.24,5.35,-3.37,2342.25,2299.5,14639358274024,1259799535,1192010462,28.2989298839618,59573,25981,-11002,-18454,2749,-776,81750,52179,374489,-487390,1150,-486241,-426667,-20676,-40992,0.004196380409529398,-3.176349817845651e-08,0.18333333333333332,0.0,0.0,0.0,1.0301326063200626
2025-01-21,2361.25,2399.43,2321.37,2350.96,0.1,5.45,-3.7,2347.18,2303.97,15906199265123,1285168792,1203029133,28.4217767829428,52795,28651,12490,-43643,5742,-9429,89774,51901,111661,-216202,-154,-216356,-163562,-30790,-40992,0.0053476618881163306,-1.3843910483814143e-08,0.43333333333333335,0.0,0.0,0.0,1.0301326063200626
2025-01-22,2365.09,2412.52,2333.47,2379.53,1.22,6.74,-1,2358.22,2311.48,18075870772167,1282289190,1206217184,28.4886012207055,491630,323771,-19921,21373,10217,1831,104201,58022,-928580,381098,-2169,378927,870557,50158,-40992,0.006010310681593948,2.3596529674969803e-08,0.9,0.0,0.0,0.0,1.0301326063200626
2025-01-23,2374.93,2403.36,2329.22,2350.61,-1.22,3.91,-3.28,2356.84,2315.9,16313819282107,1330564442,1228572241,28.4807028033386,-207814,-277515,-4650,-64897,1253,-1065,179002,49280,865105,-707998,1427,-706570,-914386,-39942,-40992,-0.0019331548667175296,-4.33800572399371e-08,0.08333333333333333,0.0,-0.0,-0.0,1.0301326063200626
2025-01-24,2360.11,2401.27,2329.65,2367.89,0.74,4.53,-1.55,2359.54,2321.02,15487272277054,1331867713,1242706687,28.4379950872997,72336,28764,-222,-1332,-5040,5842,80371,76634,-498812,348674,1169,349843,422178,-36048,-40992,0.004041504120207095,2.1677634607915738e-08,0.8833333333333333,1.0,0.004041504120207095,0.0025415041202070947,1.0327506925833847
2025-01-27,2360.11,2401.27,2329.65,2367.89,0.74,4.53,-1.55,2359.54,2321.02,15487272277054,1331867713,1242706687,28.4379950872997,72336,28764,-222,-1332,-5040,5842,80371,76634,-498812,348674,1169,349843,422178,-36048,-40992,-0.003285625599162016,2.145146662700858e-08,0.8833333333333333,0.0,-0.0,-0.0,1.0327506925833847
2025-01-28,2360.11,2401.27,2329.65,2367.89,0.74,4.53,-1.55,2359.54,2321.02,15487272277054,1331867713,1242706687,28.4379950872997,72336,28764,-222,-1332,-5040,5842,80371,76634,-498812,348674,1169,349843,422178,-36048,-40992,-0.003285625599162016,2.1562616049572205e-08,0.8833333333333333,0.0,-0.0,-0.0,1.0327506925833847
2025-01-29,2360.11,2401.27,2329.65,2367.89,0.74,4.53,-1.55,2359.54,2321.02,15487272277054,1331867713,1242706687,28.4379950872997,72336,28764,-222,-1332,-5040,5842,80371,76634,-498812,348674,1169,349843,422178,-36048,-40992,-0.003285625599162016,2.227581412263952e-08,0.9,0.0,-0.0,-0.0,1.0327506925833847
2025-01-30,2360.11,2401.27,2329.65,2367.89,0.74,4.53,-1.55,2359.54,2321.02,15487272277054,1331867713,1242706687,28.4379950872997,72336,28764,-222,-1332,-5040,5842,80371,76634,-498812,348674,1169,349843,422178,-36048,-40992,-0.003285625599162016,2.251358365517966e-08,0.9,0.0,-0.0,-0.0,1.0327506925833847
2025-01-31,2337.83,2386.45,2297.82,2347.47,-0.86,5.21,-1.76,2359.29,2325.76,19495822387511,1308843422,1247134758,28.2261878598935,299465,324517,-13418,6901,1099,-18360,28556,-89900,925359,-1142132,7208,-1134924,-835459,-29830,-40992,-0.012694846466685507,-7.011684210989178e-08,0.016666666666666666,0.0,-0.0,-0.0,1.0327506925833847
2025-02-03,2304.12,2332.61,2246.68,2282.89,-2.75,0.09,-3.7,2345.68,2328.35,18227197787819,1276523046,1256481130,28.1902546388585,-524366,-558499,2411,-69431,5917,676,195219,104372,1336766,-921567,4796,-916771,-1441137,-100658,-40992,-0.01846668967015549,-5.4734738034174275e-08,0.05,1.0,-0.01846668967015549,-0.019966689670155493,1.012130079997934
2025-02-04,2308.2,2366.52,2277.86,2316.24,1.46,1.55,-4.26,2333.02,2332.6,18503640852213,1234177693,1275932200,28.2284535049938,193448,46762,-2757,-44220,1412,4497,157636,73295,-711996,445440,-188,445253,638701,30117,-40992,0.011086824157099093,2.5540931288095064e-08,0.9166666666666666,1.0,0.011086824157099093,0.009586824157099093,1.0218331930989848
2025-02-05,2335.02,2381.83,2304.54,2343.26,1.17,2.74,-2.62,2331.55,2338.03,16836450303529,1171351208,1282950991,28.2070752486101,150262,24943,5039,26656,10753,5030,83060,70786,-348411,126645,717,127363,277624,-5220,-40992,0.00810796808620877,7.151013628606019e-09,0.65,-1.0,-0.00810796808620877,-0.009607968086208769,1.012015452390261
2025-02-06,2357.7,2400.05,2322.24,2372.09,1.23,1.82,-1.05,2332.39,2342.59,19796059692786,1161618388,1283070442,28.1586637095222,222717,92023,-10704,22858,8752,7180,82884,73775,-677944,391580,-10125,381454,604171,19724,-40992,0.006162355009687187,2.1084616397199616e-08,0.8,0.0,0.0,0.0,1.012015452390261
2025-02-07,2368.26,2405.12,2330.13,2358.55,-0.57,1.33,-1.43,2334.61,2344.03,19621194013615,1217264914,1282671037,28.104204051017,-270051,-242347,-14256,-40821,5310,15429,121933,91419,428413,-251322,1539,-249782,-519833,-115300,-40992,-0.0016146099009733724,-1.3514181649852033e-08,0.38333333333333336,0.0,-0.0,-0.0,1.012015452390261
2025-02-10,2344.7,2408.81,2309.97,2365.09,0.28,0.72,-1.14,2351.05,2345.9,20850904729960,1239830136,1276691681,28.161474324238,257433,109335,-79039,-6378,4597,13748,217626,48733,78033,-381622,-2577,-384199,-126767,-2457,-40992,-0.0058722520192492685,-1.9957587427242313e-08,0.2833333333333333,0.0,-0.0,-0.0,1.012015452390261
2025-02-11,2374.2,2417.16,2342.12,2377.26,0.51,1.24,0.93,2363.25,2347.22,20272664295647,1264663650,1273021501,28.1681690967933,211595,127693,-9717,-19685,4740,11364,66198,54183,-379963,113854,330,114184,325780,31002,-40992,0.003851861874178011,5.846025281404726e-09,0.6,0.0,0.0,0.0,1.012015452390261
